UserID,Timestamp,ExpType,BlockIndex,TargetIndex,PhaseRadius,TargetVisualAngular,Result,SelectionTime
1,2025-06-25 18:01:35.473,SSVEP_Task1,1,4,40,1.5,True,3
1,2025-06-25 18:01:45.403,SSVEP_Task1,1,5,40,1.5,True,3
1,2025-06-25 18:01:55.367,SSVEP_Task1,1,6,40,1.5,True,3
1,2025-06-25 18:02:05.321,SSVEP_Task1,1,7,40,1.5,True,3
1,2025-06-25 18:02:15.285,SSVEP_Task1,1,8,40,1.5,True,3
1,2025-06-25 18:02:25.252,SSVEP_Task1,1,9,40,1.5,True,3
1,2025-06-25 18:02:35.225,SSVEP_Task1,1,10,40,1.5,True,3
1,2025-06-25 18:02:45.179,SSVEP_Task1,1,11,40,1.5,False,3
1,2025-06-25 18:02:58.719,SSVEP_Task1,2,1,20,2,True,3
1,2025-06-25 18:03:08.668,SSVEP_Task1,2,2,20,2,True,3
1,2025-06-25 18:03:18.639,SSVEP_Task1,2,3,20,2,True,3
1,2025-06-25 18:03:28.584,SSVEP_Task1,2,4,20,2,True,3
1,2025-06-25 18:03:38.540,SSVEP_Task1,2,5,20,2,True,3
1,2025-06-25 18:03:48.502,SSVEP_Task1,2,6,20,2,True,3
1,2025-06-25 18:03:58.488,SSVEP_Task1,2,7,20,2,True,3
1,2025-06-25 18:04:08.441,SSVEP_Task1,2,8,20,2,True,3
1,2025-06-25 18:04:18.399,SSVEP_Task1,2,9,20,2,True,3
1,2025-06-25 18:04:28.362,SSVEP_Task1,2,10,20,2,True,3
1,2025-06-25 18:04:38.318,SSVEP_Task1,2,11,20,2,True,3
1,2025-06-25 18:05:19.634,SSVEP_Task1,3,1,20,1.5,True,3
1,2025-06-25 18:05:29.576,SSVEP_Task1,3,2,20,1.5,True,3
1,2025-06-25 18:05:39.564,SSVEP_Task1,3,3,20,1.5,True,3
1,2025-06-25 18:05:49.517,SSVEP_Task1,3,4,20,1.5,True,3
1,2025-06-25 18:05:59.486,SSVEP_Task1,3,5,20,1.5,True,3
1,2025-06-25 18:06:09.446,SSVEP_Task1,3,6,20,1.5,True,3
1,2025-06-25 18:06:19.420,SSVEP_Task1,3,7,20,1.5,True,3
1,2025-06-25 18:06:29.366,SSVEP_Task1,3,8,20,1.5,False,3
1,2025-06-25 18:06:39.310,SSVEP_Task1,3,9,20,1.5,True,3
1,2025-06-25 18:06:49.259,SSVEP_Task1,3,10,20,1.5,True,3
1,2025-06-25 18:06:59.225,SSVEP_Task1,3,11,20,1.5,False,3
1,2025-06-25 18:07:13.570,SSVEP_Task1,4,1,30,1.5,True,3
1,2025-06-25 18:07:23.503,SSVEP_Task1,4,2,30,1.5,True,3
1,2025-06-25 18:07:33.463,SSVEP_Task1,4,3,30,1.5,True,3
1,2025-06-25 18:07:43.422,SSVEP_Task1,4,4,30,1.5,True,3
1,2025-06-25 18:07:53.377,SSVEP_Task1,4,5,30,1.5,True,3
1,2025-06-25 18:08:03.339,SSVEP_Task1,4,6,30,1.5,True,3
1,2025-06-25 18:08:13.299,SSVEP_Task1,4,7,30,1.5,True,3
1,2025-06-25 18:08:23.266,SSVEP_Task1,4,8,30,1.5,True,3
1,2025-06-25 18:08:33.231,SSVEP_Task1,4,9,30,1.5,True,3
1,2025-06-25 18:08:43.203,SSVEP_Task1,4,10,30,1.5,True,3
1,2025-06-25 18:08:53.173,SSVEP_Task1,4,11,30,1.5,True,3
1,2025-06-25 18:09:11.818,SSVEP_Task1,5,1,30,1,False,3
1,2025-06-25 18:09:21.793,SSVEP_Task1,5,2,30,1,True,3
1,2025-06-25 18:09:31.757,SSVEP_Task1,5,3,30,1,True,3
1,2025-06-25 18:09:41.712,SSVEP_Task1,5,4,30,1,True,3
1,2025-06-25 18:09:51.703,SSVEP_Task1,5,5,30,1,True,3
1,2025-06-25 18:10:01.661,SSVEP_Task1,5,6,30,1,True,3
1,2025-06-25 18:10:11.648,SSVEP_Task1,5,7,30,1,True,3
1,2025-06-25 18:10:21.593,SSVEP_Task1,5,8,30,1,False,3
1,2025-06-25 18:10:31.540,SSVEP_Task1,5,9,30,1,False,3
1,2025-06-25 18:10:41.507,SSVEP_Task1,5,10,30,1,False,3
1,2025-06-25 18:10:51.466,SSVEP_Task1,5,11,30,1,True,3
