UserID,Timestamp,ExpType,BlockIndex,TargetIndex,PhaseRadius,TargetVisualAngular,Result,SelectionTime
1,2025-06-25 17:25:55.474,SSVEP_Task1,5,11,20,1,False,3
1,2025-06-25 17:26:08.199,SSVEP_Task1,6,1,30,2,False,3
1,2025-06-25 17:26:17.232,SSVEP_Task1,6,2,30,2,False,3
1,2025-06-25 17:26:26.288,SSVEP_Task1,6,3,30,2,False,3
1,2025-06-25 17:26:35.327,SSVEP_Task1,6,4,30,2,False,3
1,2025-06-25 17:26:44.382,SSVEP_Task1,6,5,30,2,True,3
1,2025-06-25 17:26:53.441,SSVEP_Task1,6,6,30,2,False,3
1,2025-06-25 17:27:02.488,SSVEP_Task1,6,7,30,2,True,3
1,2025-06-25 17:27:11.547,SSVEP_Task1,6,8,30,2,False,3
1,2025-06-25 17:27:20.597,SSVEP_Task1,6,9,30,2,False,3
1,2025-06-25 17:27:29.638,SSVEP_Task1,6,10,30,2,False,3
1,2025-06-25 17:27:38.697,SSVEP_Task1,6,11,30,2,True,3
1,2025-06-25 17:27:50.677,SSVEP_Task1,7,1,40,2,False,3
1,2025-06-25 17:27:59.719,SSVEP_Task1,7,2,40,2,False,3
1,2025-06-25 17:28:08.788,SSVEP_Task1,7,3,40,2,True,3
1,2025-06-25 17:28:17.853,SSVEP_Task1,7,4,40,2,True,3
1,2025-06-25 17:28:26.918,SSVEP_Task1,7,5,40,2,True,3
1,2025-06-25 17:28:35.952,SSVEP_Task1,7,6,40,2,False,3
1,2025-06-25 17:28:44.979,SSVEP_Task1,7,7,40,2,False,3
1,2025-06-25 17:28:54.058,SSVEP_Task1,7,8,40,2,True,3
1,2025-06-25 17:29:03.106,SSVEP_Task1,7,9,40,2,False,3
1,2025-06-25 17:29:12.147,SSVEP_Task1,7,10,40,2,False,3
1,2025-06-25 17:29:21.219,SSVEP_Task1,7,11,40,2,False,3
1,2025-06-25 17:29:32.175,SSVEP_Task1,8,1,30,1,False,3
1,2025-06-25 17:29:41.232,SSVEP_Task1,8,2,30,1,False,3
1,2025-06-25 17:29:50.280,SSVEP_Task1,8,3,30,1,False,3
1,2025-06-25 17:29:59.327,SSVEP_Task1,8,4,30,1,False,3
1,2025-06-25 17:30:08.398,SSVEP_Task1,8,5,30,1,False,3
1,2025-06-25 17:30:17.458,SSVEP_Task1,8,6,30,1,True,3
1,2025-06-25 17:30:26.462,SSVEP_Task1,8,7,30,1,True,3
1,2025-06-25 17:30:35.510,SSVEP_Task1,8,8,30,1,True,3
1,2025-06-25 17:30:44.555,SSVEP_Task1,8,9,30,1,True,3
1,2025-06-25 17:30:53.609,SSVEP_Task1,8,10,30,1,False,3
1,2025-06-25 17:31:02.655,SSVEP_Task1,8,11,30,1,True,3
1,2025-06-25 17:31:13.760,SSVEP_Task1,9,1,40,1.5,True,3
1,2025-06-25 17:31:22.850,SSVEP_Task1,9,2,40,1.5,False,3
1,2025-06-25 17:31:31.917,SSVEP_Task1,9,3,40,1.5,False,3
1,2025-06-25 17:31:40.997,SSVEP_Task1,9,4,40,1.5,True,3
1,2025-06-25 17:31:50.011,SSVEP_Task1,9,5,40,1.5,True,3
1,2025-06-25 17:31:59.059,SSVEP_Task1,9,6,40,1.5,True,3
1,2025-06-25 17:32:08.113,SSVEP_Task1,9,7,40,1.5,False,3
1,2025-06-25 17:32:17.146,SSVEP_Task1,9,8,40,1.5,False,3
1,2025-06-25 17:32:26.187,SSVEP_Task1,9,9,40,1.5,False,3
1,2025-06-25 17:32:35.242,SSVEP_Task1,9,10,40,1.5,False,3
1,2025-06-25 17:32:44.306,SSVEP_Task1,9,11,40,1.5,False,3
