UserID,Timestamp,ExpType,BlockIndex,TargetIndex,PhaseRadius,TargetVisualAngular,Result,SelectionTime
1,2025-06-21 01:21:44.307,SSVEP_Task1,1,1,30,2,False,3
1,2025-06-21 01:21:53.773,SSVEP_Task1,1,2,30,2,False,3
1,2025-06-21 01:22:03.038,SSVEP_Task1,1,3,30,2,False,3
1,2025-06-21 01:22:12.539,SSVEP_Task1,1,4,30,2,False,3
1,2025-06-21 01:22:22.121,SSVEP_Task1,1,5,30,2,False,3
1,2025-06-21 01:22:31.557,SSVEP_Task1,1,6,30,2,False,3
1,2025-06-21 01:22:40.925,SSVEP_Task1,1,7,30,2,False,3
1,2025-06-21 01:22:50.178,SSVEP_Task1,1,8,30,2,False,3
1,2025-06-21 01:22:59.445,SSVEP_Task1,1,9,30,2,False,3
1,2025-06-21 01:23:09.048,SSVEP_Task1,1,10,30,2,False,3
1,2025-06-21 01:23:18.532,SSVEP_Task1,1,11,30,2,False,3
1,2025-06-21 01:23:35.633,SSVEP_Task1,1,1,20,2,False,3
1,2025-06-21 01:23:44.797,SSVEP_Task1,1,2,20,2,True,3
