UserID,Timestamp,ExpType,BlockIndex,TargetIndex,PhaseRadius,TargetVisualAngular,Result,SelectionTime
1,2025-06-21 01:35:14.320,SSVEP_Task1,1,1,30,2,False,3
1,2025-06-21 01:35:23.851,SSVEP_Task1,1,2,30,2,False,3
1,2025-06-21 01:35:33.717,SSVEP_Task1,1,3,30,2,False,3
1,2025-06-21 01:35:43.168,SSVEP_Task1,1,4,30,2,False,3
1,2025-06-21 01:35:52.852,SSVEP_Task1,1,5,30,2,False,3
1,2025-06-21 01:36:02.054,SSVEP_Task1,1,6,30,2,False,3
1,2025-06-21 01:36:11.424,SSVEP_Task1,1,7,30,2,False,3
1,2025-06-21 01:36:20.791,SSVEP_Task1,1,8,30,2,False,3
1,2025-06-21 01:36:29.894,SSVEP_Task1,1,9,30,2,False,3
1,2025-06-21 01:36:39.229,SSVEP_Task1,1,10,30,2,False,3
1,2025-06-21 01:36:48.446,SSVEP_Task1,1,11,30,2,False,3
1,2025-06-21 01:37:02.458,SSVEP_Task1,1,1,30,1.5,False,3
1,2025-06-21 01:37:11.689,SSVEP_Task1,1,2,30,1.5,False,3
1,2025-06-21 01:37:21.271,SSVEP_Task1,1,3,30,1.5,False,3
1,2025-06-21 01:37:31.052,SSVEP_Task1,1,4,30,1.5,False,3
1,2025-06-21 01:37:40.533,SSVEP_Task1,1,5,30,1.5,False,3
1,2025-06-21 01:37:49.913,SSVEP_Task1,1,6,30,1.5,False,3
1,2025-06-21 01:37:59.978,SSVEP_Task1,1,7,30,1.5,False,3
1,2025-06-21 01:38:09.176,SSVEP_Task1,1,8,30,1.5,False,3
1,2025-06-21 01:38:19.174,SSVEP_Task1,1,9,30,1.5,False,3
1,2025-06-21 01:38:28.438,SSVEP_Task1,1,10,30,1.5,False,3
1,2025-06-21 01:38:38.185,SSVEP_Task1,1,11,30,1.5,False,3
1,2025-06-21 01:38:52.015,SSVEP_Task1,2,1,40,2,False,3
1,2025-06-21 01:39:01.245,SSVEP_Task1,2,2,40,2,False,3
1,2025-06-21 01:39:10.511,SSVEP_Task1,2,3,40,2,False,3
1,2025-06-21 01:39:19.875,SSVEP_Task1,2,4,40,2,False,3
1,2025-06-21 01:39:29.305,SSVEP_Task1,2,5,40,2,False,3
1,2025-06-21 01:39:38.536,SSVEP_Task1,2,6,40,2,False,3
1,2025-06-21 01:39:47.951,SSVEP_Task1,2,7,40,2,True,3
1,2025-06-21 01:39:57.482,SSVEP_Task1,2,8,40,2,True,3
1,2025-06-21 01:40:06.696,SSVEP_Task1,2,9,40,2,True,3
1,2025-06-21 01:40:16.179,SSVEP_Task1,2,10,40,2,False,3
1,2025-06-21 01:40:25.624,SSVEP_Task1,2,11,40,2,False,3
1,2025-06-21 01:40:40.587,SSVEP_Task1,3,1,20,1.5,True,3
1,2025-06-21 01:40:50.185,SSVEP_Task1,3,2,20,1.5,False,3
