UserID,Timestamp,ExpType,BlockIndex,TargetIndex,PhaseRadius,TargetVisualAngular,Result,SelectionTime
1,2025-06-28 17:46:58.693,SSVEP_Task1,1,1,30,2,False,3
1,2025-06-28 17:47:06.941,SSVEP_Task1,1,2,30,2,False,3
1,2025-06-28 17:47:15.138,SSVEP_Task1,1,3,30,2,False,3
1,2025-06-28 17:47:23.409,SSVEP_Task1,1,4,30,2,False,3
1,2025-06-28 17:47:31.163,SSVEP_Task1,1,5,30,2,False,3
1,2025-06-28 17:47:39.414,SSVEP_Task1,1,6,30,2,False,3
1,2025-06-28 17:47:47.613,SSVEP_Task1,1,7,30,2,False,3
1,2025-06-28 17:47:56.200,SSVEP_Task1,1,8,30,2,False,3
1,2025-06-28 17:48:04.497,SSVEP_Task1,1,9,30,2,False,3
1,2025-06-28 17:48:12.253,SSVEP_Task1,1,10,30,2,False,3
1,2025-06-28 17:48:20.014,SSVEP_Task1,1,11,30,2,False,3
1,2025-06-28 17:48:37.470,SSVEP_Task1,2,1,20,1.5,False,3
1,2025-06-28 17:48:45.221,SSVEP_Task1,2,2,20,1.5,False,3
1,2025-06-28 17:48:52.969,SSVEP_Task1,2,3,20,1.5,False,3
