UserID,Timestamp,ExpType,BlockIndex,TargetIndex,PhaseRadius,TargetVisualAngular,Result,SelectionTime
1,2025-06-19 17:43:39.764,Gaze_Task1,7,4,20,2,False,3
1,2025-06-19 17:43:42.381,Gaze_Task1,7,5,20,2,True,0.6
1,2025-06-19 17:43:47.379,Gaze_Task1,7,6,20,2,False,3
1,2025-06-19 17:43:49.997,Gaze_Task1,7,7,20,2,True,0.6
1,2025-06-19 17:43:54.954,Gaze_Task1,7,8,20,2,True,0.6
1,2025-06-19 17:43:59.951,Gaze_Task1,7,9,20,2,False,3
1,2025-06-19 17:44:04.961,Gaze_Task1,7,10,20,2,False,3
1,2025-06-19 17:44:09.974,Gaze_Task1,7,11,20,2,False,3
1,2025-06-19 17:44:16.880,Gaze_Task1,8,1,20,1,False,3
1,2025-06-19 17:44:21.893,Gaze_Task1,8,2,20,1,False,3
1,2025-06-19 17:44:26.904,Gaze_Task1,8,3,20,1,False,3
1,2025-06-19 17:44:31.053,Gaze_Task1,8,4,20,1,True,0.6
1,2025-06-19 17:44:36.064,Gaze_Task1,8,5,20,1,False,3
1,2025-06-19 17:44:41.077,Gaze_Task1,8,6,20,1,False,3
1,2025-06-19 17:44:46.089,Gaze_Task1,8,7,20,1,False,3
1,2025-06-19 17:44:51.099,Gaze_Task1,8,8,20,1,False,3
1,2025-06-19 17:44:56.112,Gaze_Task1,8,9,20,1,False,3
1,2025-06-19 17:45:01.125,Gaze_Task1,8,10,20,1,False,3
1,2025-06-19 17:45:06.136,Gaze_Task1,8,11,20,1,False,3
1,2025-06-19 17:45:14.546,Gaze_Task1,9,1,30,1,False,3
1,2025-06-19 17:45:19.557,Gaze_Task1,9,2,30,1,False,3
1,2025-06-19 17:45:24.568,Gaze_Task1,9,3,30,1,False,3
1,2025-06-19 17:45:29.581,Gaze_Task1,9,4,30,1,False,3
1,2025-06-19 17:45:34.592,Gaze_Task1,9,5,30,1,False,3
1,2025-06-19 17:45:39.604,Gaze_Task1,9,6,30,1,False,3
1,2025-06-19 17:45:44.617,Gaze_Task1,9,7,30,1,False,3
1,2025-06-19 17:45:49.630,Gaze_Task1,9,8,30,1,False,3
1,2025-06-19 17:45:54.640,Gaze_Task1,9,9,30,1,False,3
1,2025-06-19 17:45:59.653,Gaze_Task1,9,10,30,1,False,3
1,2025-06-19 17:46:04.664,Gaze_Task1,9,11,30,1,False,3
