UserID,Timestamp,ExpType,BlockIndex,TargetIndex,PhaseRadius,TargetVisualAngular,Result,SelectionTime
1,2025-06-20 15:47:23.027,SSVEP_Task1,1,1,30,2,False,3
1,2025-06-20 15:47:30.977,SSVEP_Task1,1,2,30,2,False,3
1,2025-06-20 15:47:38.908,SSVEP_Task1,1,3,30,2,False,3
1,2025-06-20 15:47:46.826,SSVEP_Task1,1,4,30,2,False,3
1,2025-06-20 15:47:54.759,SSVEP_Task1,1,5,30,2,False,3
1,2025-06-20 15:48:02.710,SSVEP_Task1,1,6,30,2,False,3
1,2025-06-20 15:48:10.626,SSVEP_Task1,1,7,30,2,False,3
1,2025-06-20 15:48:18.577,SSVEP_Task1,1,8,30,2,False,3
1,2025-06-20 15:48:26.513,SSVEP_Task1,1,9,30,2,False,3
1,2025-06-20 15:48:34.447,SSVEP_Task1,1,10,30,2,False,3
1,2025-06-20 15:48:53.434,SSVEP_Task1,1,2,30,2,False,3
1,2025-06-20 15:49:01.403,SSVEP_Task1,1,3,30,2,False,3
