UserID,Timestamp,ExpType,BlockIndex,TargetIndex,PhaseRadius,TargetVisualAngular,Result,SelectionTime
1,2025-06-21 00:00:28.026,SSVEP_Task1,1,1,30,2,False,3
1,2025-06-21 00:00:36.039,SSVEP_Task1,1,2,30,2,False,3
1,2025-06-21 00:00:43.988,SSVEP_Task1,1,3,30,2,True,3
1,2025-06-21 00:00:51.987,SSVEP_Task1,1,4,30,2,False,3
1,2025-06-21 00:01:00.087,SSVEP_Task1,1,5,30,2,False,3
1,2025-06-21 00:01:08.103,SSVEP_Task1,1,6,30,2,True,3
1,2025-06-21 00:01:16.519,SSVEP_Task1,1,7,30,2,False,3
1,2025-06-21 00:01:24.520,SSVEP_Task1,1,8,30,2,False,3
1,2025-06-21 00:01:32.554,SSVEP_Task1,1,9,30,2,False,3
1,2025-06-21 00:01:40.672,SSVEP_Task1,1,10,30,2,False,3
1,2025-06-21 00:01:48.840,SSVEP_Task1,1,11,30,2,False,3
1,2025-06-21 00:02:04.643,SSVEP_Task1,1,1,30,2,False,3
1,2025-06-21 00:02:12.977,SSVEP_Task1,1,2,30,2,False,3
1,2025-06-21 00:02:20.945,SSVEP_Task1,1,3,30,2,False,3
1,2025-06-21 00:02:29.044,SSVEP_Task1,1,4,30,2,False,3
1,2025-06-21 00:02:37.058,SSVEP_Task1,1,5,30,2,False,3
1,2025-06-21 00:02:44.972,SSVEP_Task1,1,6,30,2,False,3
1,2025-06-21 00:02:52.786,SSVEP_Task1,1,7,30,2,False,3
1,2025-06-21 00:03:00.884,SSVEP_Task1,1,8,30,2,False,3
1,2025-06-21 00:03:08.914,SSVEP_Task1,1,9,30,2,False,3
1,2025-06-21 00:03:16.979,SSVEP_Task1,1,10,30,2,True,3
1,2025-06-21 00:03:25.392,SSVEP_Task1,1,11,30,2,False,3
1,2025-06-21 00:03:45.103,SSVEP_Task1,1,1,30,2,False,3
