UserID,Timestamp,ExpType,BlockIndex,TargetIndex,PhaseRadius,TargetVisualAngular,Result,SelectionTime
1,2025-06-20 15:27:49.142,SSVEP_Task1,1,1,30,2,True,3
1,2025-06-20 15:27:57.018,SSVEP_Task1,1,2,30,2,True,3
1,2025-06-20 15:28:04.618,SSVEP_Task1,1,3,30,2,True,3
1,2025-06-20 15:28:12.189,SSVEP_Task1,1,4,30,2,True,3
1,2025-06-20 15:28:19.762,SSVEP_Task1,1,5,30,2,True,3
1,2025-06-20 15:28:27.343,SSVEP_Task1,1,6,30,2,True,3
1,2025-06-20 15:28:34.928,SSVEP_Task1,1,7,30,2,True,3
1,2025-06-20 15:28:42.510,SSVEP_Task1,1,8,30,2,True,3
1,2025-06-20 15:28:50.080,SSVEP_Task1,1,9,30,2,True,3
1,2025-06-20 15:28:57.658,SSVEP_Task1,1,10,30,2,True,3
1,2025-06-20 15:29:05.249,SSVEP_Task1,1,11,30,2,True,3
1,2025-06-20 15:29:15.551,SSVEP_Task1,2,1,30,2,True,3
1,2025-06-20 15:29:23.145,SSVEP_Task1,2,2,30,2,True,3
1,2025-06-20 15:29:30.730,SSVEP_Task1,2,3,30,2,True,3
1,2025-06-20 15:29:38.319,SSVEP_Task1,2,4,30,2,True,3
1,2025-06-20 15:29:45.895,SSVEP_Task1,2,5,30,2,True,3
1,2025-06-20 15:29:53.502,SSVEP_Task1,2,6,30,2,True,3
1,2025-06-20 15:30:01.088,SSVEP_Task1,2,7,30,2,True,3
1,2025-06-20 15:30:08.681,SSVEP_Task1,2,8,30,2,True,3
1,2025-06-20 15:30:16.265,SSVEP_Task1,2,9,30,2,True,3
1,2025-06-20 15:30:23.864,SSVEP_Task1,2,10,30,2,True,3
1,2025-06-20 15:30:31.450,SSVEP_Task1,2,11,30,2,True,3
1,2025-06-20 15:30:44.286,SSVEP_Task1,1,1,30,2,True,3
1,2025-06-20 15:30:51.890,SSVEP_Task1,1,2,30,2,True,3
1,2025-06-20 15:30:59.472,SSVEP_Task1,1,3,30,2,False,3
1,2025-06-20 15:31:07.108,SSVEP_Task1,1,4,30,2,False,3
1,2025-06-20 15:31:14.725,SSVEP_Task1,1,5,30,2,False,3
1,2025-06-20 15:31:22.315,SSVEP_Task1,1,6,30,2,True,3
1,2025-06-20 15:31:29.917,SSVEP_Task1,1,7,30,2,False,3
1,2025-06-20 15:31:37.540,SSVEP_Task1,1,8,30,2,False,3
1,2025-06-20 15:31:45.133,SSVEP_Task1,1,9,30,2,True,3
1,2025-06-20 15:31:52.764,SSVEP_Task1,1,10,30,2,False,3
1,2025-06-20 15:32:00.357,SSVEP_Task1,1,11,30,2,True,3
1,2025-06-20 15:32:09.607,SSVEP_Task1,1,1,30,2,False,3
