UserID,Timestamp,ExpType,BlockIndex,TargetIndex,PhaseRadius,TargetVisualAngular,Result,SelectionTime
1,2025-06-20 15:20:11.805,SSVEP_Task1,1,1,30,2,True,3
1,2025-06-20 15:20:20.714,SSVEP_Task1,1,2,30,2,True,3
1,2025-06-20 15:20:29.618,SSVEP_Task1,1,3,30,2,True,3
1,2025-06-20 15:20:38.518,SSVEP_Task1,1,4,30,2,True,3
1,2025-06-20 15:20:47.418,SSVEP_Task1,1,5,30,2,True,3
1,2025-06-20 15:20:56.306,SSVEP_Task1,1,6,30,2,True,3
1,2025-06-20 15:21:05.206,SSVEP_Task1,1,7,30,2,True,3
1,2025-06-20 15:21:14.094,SSVEP_Task1,1,8,30,2,True,3
1,2025-06-20 15:21:22.995,SSVEP_Task1,1,9,30,2,True,3
1,2025-06-20 15:21:31.874,SSVEP_Task1,1,10,30,2,True,3
1,2025-06-20 15:21:40.738,SSVEP_Task1,1,11,30,2,True,3
1,2025-06-20 15:21:53.451,SSVEP_Task1,2,1,30,2,True,3
1,2025-06-20 15:22:02.320,SSVEP_Task1,2,2,30,2,True,3
1,2025-06-20 15:22:11.180,SSVEP_Task1,2,3,30,2,True,3
1,2025-06-20 15:22:20.066,SSVEP_Task1,2,4,30,2,True,3
1,2025-06-20 15:22:28.939,SSVEP_Task1,2,5,30,2,True,3
1,2025-06-20 15:22:37.826,SSVEP_Task1,2,6,30,2,True,3
1,2025-06-20 15:22:46.720,SSVEP_Task1,2,7,30,2,True,3
1,2025-06-20 15:22:55.602,SSVEP_Task1,2,8,30,2,True,3
1,2025-06-20 15:23:04.519,SSVEP_Task1,2,9,30,2,False,3
1,2025-06-20 15:23:13.376,SSVEP_Task1,2,10,30,2,True,3
1,2025-06-20 15:23:38.455,SSVEP_Task1,1,1,30,2,True,3
1,2025-06-20 15:23:47.378,SSVEP_Task1,1,2,30,2,False,3
1,2025-06-20 15:23:56.276,SSVEP_Task1,1,3,30,2,False,3
1,2025-06-20 15:24:05.213,SSVEP_Task1,1,4,30,2,True,3
1,2025-06-20 15:24:14.127,SSVEP_Task1,1,5,30,2,True,3
1,2025-06-20 15:24:23.051,SSVEP_Task1,1,6,30,2,False,3
1,2025-06-20 15:24:31.942,SSVEP_Task1,1,7,30,2,False,3
1,2025-06-20 15:24:40.866,SSVEP_Task1,1,8,30,2,True,3
1,2025-06-20 15:24:49.780,SSVEP_Task1,1,9,30,2,False,3
1,2025-06-20 15:24:58.692,SSVEP_Task1,1,10,30,2,False,3
1,2025-06-20 15:25:07.600,SSVEP_Task1,1,11,30,2,True,3
1,2025-06-20 15:25:22.104,SSVEP_Task1,1,1,30,2,False,3
1,2025-06-20 15:25:30.993,SSVEP_Task1,2,2,30,2,False,3
1,2025-06-20 15:25:39.900,SSVEP_Task1,2,3,30,2,True,3
1,2025-06-20 15:25:48.829,SSVEP_Task1,2,4,30,2,False,3
1,2025-06-20 15:25:57.787,SSVEP_Task1,2,5,30,2,False,3
1,2025-06-20 15:26:06.734,SSVEP_Task1,2,6,30,2,False,3
1,2025-06-20 15:26:15.670,SSVEP_Task1,2,7,30,2,False,3
1,2025-06-20 15:26:24.623,SSVEP_Task1,2,8,30,2,True,3
1,2025-06-20 15:26:33.593,SSVEP_Task1,2,9,30,2,True,3
