UserID,Timestamp,ExpType,BlockIndex,TargetIndex,PhaseRadius,TargetVisualAngular,Result,SelectionTime
1,2025-06-20 15:41:41.813,SSVEP_Task1,1,1,30,2,False,3
1,2025-06-20 15:41:49.379,SSVEP_Task1,1,2,30,2,False,3
1,2025-06-20 15:41:56.913,SSVEP_Task1,1,3,30,2,False,3
1,2025-06-20 15:42:04.497,SSVEP_Task1,1,4,30,2,False,3
1,2025-06-20 15:42:12.063,SSVEP_Task1,1,5,30,2,False,3
1,2025-06-20 15:42:19.612,SSVEP_Task1,1,6,30,2,False,3
1,2025-06-20 15:42:27.196,SSVEP_Task1,1,7,30,2,False,3
1,2025-06-20 15:42:34.763,SSVEP_Task1,1,8,30,2,False,3
1,2025-06-20 15:42:42.316,SSVEP_Task1,1,9,30,2,False,3
1,2025-06-20 15:42:49.867,SSVEP_Task1,1,10,30,2,False,3
1,2025-06-20 15:42:57.417,SSVEP_Task1,1,11,30,2,False,3
1,2025-06-20 15:43:13.339,SSVEP_Task1,2,1,30,2,False,3
1,2025-06-20 15:43:20.874,SSVEP_Task1,2,2,30,2,False,3
1,2025-06-20 15:43:28.425,SSVEP_Task1,2,3,30,2,False,3
1,2025-06-20 15:43:35.975,SSVEP_Task1,2,4,30,2,True,3
1,2025-06-20 15:43:43.540,SSVEP_Task1,2,5,30,2,False,3
1,2025-06-20 15:43:51.104,SSVEP_Task1,2,6,30,2,False,3
1,2025-06-20 15:43:58.670,SSVEP_Task1,2,7,30,2,False,3
1,2025-06-20 15:44:06.234,SSVEP_Task1,2,8,30,2,False,3
1,2025-06-20 15:44:13.816,SSVEP_Task1,2,9,30,2,False,3
1,2025-06-20 15:44:21.380,SSVEP_Task1,2,10,30,2,False,3
1,2025-06-20 15:44:28.930,SSVEP_Task1,2,11,30,2,False,3
